MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,Year Remod/Add Cats,Low Qual SF Cat,Garage Yr Blt Class,Porch Cat,Screen Porch Cat
180,RM,21.0,1596,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462.0,Unf,0.0,0.0,462.0,GasA,TA,Y,SBrkr,526,462,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,BuiltIn,Unf,1.0,297.0,TA,TA,Y,120,101,0,GdWo,11,2009,WD ,11.418614785498987,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RL,78.0,15600,Pave,None,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,312.0,Rec,507.0,248.0,1067.0,GasW,Fa,N,SBrkr,986,537,1523,1.0,0.0,2,0,3,1,Fa,7,Maj2,1,TA,Attchd,Unf,1.0,295.0,TA,TA,Y,0,0,81,Non,10,2009,WD ,11.970350312009105,Blt/Remod<10 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,65.0,9313,Pave,None,IR,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,864,864,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,2.0,572.0,TA,TA,Y,187,56,0,Non,4,2009,WD ,12.154779351142624,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
120,RL,22.0,11064,Pave,None,IR,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,Gd,LwQ,560.0,GLQ,670.0,0.0,1230.0,GasA,Ex,Y,SBrkr,1239,0,1239,1.0,0.0,1,1,1,1,Gd,4,Typ,1,Fa,Attchd,Fin,2.0,477.0,TA,TA,Y,172,24,0,Non,8,2008,WD ,12.289954129510877,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RM,75.0,9000,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1958,Gable,CompShg,WdShing,Wd Shng,HasMasVnr,162.0,TA,TA,CBlock,TA,TA,No,ALQ,330.0,Unf,0.0,821.0,1151.0,GasA,Gd,Y,Fuse,1151,804,1955,0.0,0.0,2,0,4,1,TA,7,Typ,0,None,Attchd,Fin,1.0,356.0,TA,TA,Y,0,0,0,Non,1,2008,WD ,12.016726473799254,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
70,RL,75.0,12000,Pave,None,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,275.0,Unf,0.0,429.0,704.0,GasA,Ex,Y,SBrkr,860,704,1564,0.0,0.0,1,1,3,1,Fa,7,Typ,1,Gd,Attchd,Unf,1.0,234.0,TA,TA,Y,0,0,0,Non,7,2009,WD ,12.069680020624618,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
80,RL,62.0,7692,Pave,None,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,0.0,Unf,0.0,416.0,416.0,GasA,Gd,Y,Fuse,1204,0,1204,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Basment,Unf,1.0,312.0,TA,TA,Y,0,0,0,Non,11,2008,WD ,11.512925464970229,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,81.0,14267,Pave,None,IR,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Hip,CompShg,Wd Sdng,Wd Sdng,HasMasVnr,108.0,TA,TA,CBlock,TA,TA,No,ALQ,923.0,Unf,0.0,406.0,1329.0,GasA,TA,Y,SBrkr,1329,0,1329,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,Attchd,Unf,1.0,312.0,TA,TA,Y,393,36,0,Non,6,2010,WD ,12.05524975579559,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,75.0,9675,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,330.0,Rec,432.0,102.0,864.0,GasA,TA,Y,SBrkr,879,0,879,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,Unf,2.0,440.0,TA,TA,Y,0,80,0,Non,9,2007,Con,11.695247021764184,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RH,60.0,8400,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,721.0,721.0,GasA,Gd,Y,SBrkr,841,0,841,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,CarPort,Unf,1.0,294.0,TA,TA,N,250,0,24,Non,9,2009,WD ,11.314474526246391,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RL,50.0,7500,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,Fuse,900,412,1312,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Detchd,Unf,2.0,649.0,TA,TA,Y,0,28,0,Non,10,2006,WD ,11.751942365440728,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
75,RM,60.0,9600,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319.0,Unf,0.0,416.0,735.0,OthW,Fa,N,SBrkr,1134,924,2058,0.0,0.0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2.0,396.0,Fa,Fa,P,0,0,259,Non,4,2008,WD ,11.771436160121729,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
120,RL,0.0,5814,Pave,None,IR,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,1036.0,Unf,0.0,184.0,1220.0,GasA,Gd,Y,SBrkr,1360,0,1360,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Ex,Attchd,RFn,2.0,565.0,TA,TA,Y,63,0,0,Non,8,2009,COD,12.141534124392603,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,0.0,14860,Pave,None,IR,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,Hip,CompShg,VinylSd,VinylSd,HasMasVnr,240.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1538.0,Unf,0.0,240.0,1778.0,GasA,Ex,Y,SBrkr,1786,0,1786,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,715.0,TA,TA,Y,182,35,0,Non,6,2008,WD ,12.611537753638338,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
60,RL,0.0,14803,Pave,None,IR,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,Gable,CompShg,HdBoard,HdBoard,HasMasVnr,252.0,TA,TA,CBlock,TA,TA,No,Rec,416.0,Unf,0.0,409.0,825.0,GasA,Gd,Y,SBrkr,1097,896,1993,0.0,0.0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,RFn,2.0,495.0,TA,TA,Y,0,66,0,GdWo,6,2006,WD ,12.154779351142624,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RL,50.0,7550,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1920,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,951.0,951.0,GasW,Fa,N,SBrkr,986,376,1362,0.0,0.0,2,0,4,1,TA,7,Typ,0,None,Detchd,Unf,1.0,280.0,Fa,TA,P,0,0,0,MnPrv,3,2007,WD ,11.472103470449973,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,FV,65.0,8125,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,CemntBd,CmentBd,HasMasVnr,100.0,Gd,TA,PConc,Gd,TA,No,GLQ,812.0,Unf,0.0,280.0,1092.0,GasA,Ex,Y,SBrkr,1112,438,1550,1.0,0.0,2,0,2,1,Gd,7,Typ,0,None,Attchd,Fin,2.0,438.0,TA,TA,Y,0,168,0,Non,10,2009,WD ,12.392552212472792,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
20,RL,40.0,13673,Pave,None,IR,Lvl,CulDSac,Gtl,Sawyer,RR,Norm,1Fam,1Story,5,5,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,1140.0,GasA,TA,Y,SBrkr,1696,0,1696,0.0,0.0,1,1,3,1,TA,8,Min2,1,TA,Attchd,RFn,1.0,349.0,TA,TA,Y,0,30,0,Non,3,2007,WD ,11.876873892875459,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
160,RM,21.0,1533,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,408.0,Unf,0.0,138.0,546.0,GasA,TA,Y,SBrkr,546,546,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,CarPort,Unf,1.0,286.0,TA,TA,Y,0,0,0,Non,12,2006,WD ,11.379965337713998,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
120,RL,61.0,7658,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,MetalSd,HasMasVnr,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752,0,1752,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,576.0,TA,TA,Y,196,82,0,Non,2,2010,WD ,12.675763725937609,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
60,RL,63.0,12292,Pave,None,IR,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,Hip,CompShg,VinylSd,VinylSd,HasMasVnr,184.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,205.0,Unf,0.0,889.0,1094.0,GasA,Ex,Y,SBrkr,1102,1371,2473,0.0,0.0,2,1,4,1,Gd,11,Typ,1,Gd,BuiltIn,Fin,3.0,675.0,TA,TA,Y,246,39,0,Non,7,2006,New,12.783761274226782,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
20,RL,122.0,11923,Pave,None,IR,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1800.0,1800.0,GasA,Ex,Y,SBrkr,1800,0,1800,0.0,0.0,2,0,2,1,Ex,7,Typ,0,None,Attchd,Fin,2.0,702.0,TA,TA,Y,288,136,0,Non,5,2009,WD ,12.384218830913648,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
60,RL,91.0,10010,Pave,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,Hip,NonCompShg,VinylSd,VinylSd,HasMasVnr,320.0,Gd,TA,PConc,Gd,TA,Av,BLQ,228.0,GLQ,852.0,0.0,1080.0,GasA,Ex,Y,SBrkr,1108,1089,2197,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,783.0,TA,TA,Y,385,99,0,Non,7,2008,WD ,12.568978139219542,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RM,0.0,12358,Pave,None,IR,Lvl,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,360.0,Unf,0.0,360.0,720.0,GasA,TA,Y,SBrkr,854,0,1382,0.0,0.0,1,1,2,1,TA,7,Typ,0,None,Detchd,Unf,2.0,660.0,TA,TA,Y,237,0,0,Non,5,2007,WD ,11.763684183317412,Blt/Remod>20 yrs,UnfinishedSF>500,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,63.0,8577,Pave,None,IR,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,886,1733,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2.0,433.0,TA,TA,Y,144,48,0,Non,4,2010,WD ,12.128586666638327,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
20,FV,72.0,8640,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1402.0,1402.0,GasA,Ex,Y,SBrkr,1402,0,1402,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,2.0,625.0,TA,TA,Y,205,126,0,Non,5,2009,WD ,12.344964644396793,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
20,RL,62.0,10447,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,348.0,864.0,GasA,TA,Y,SBrkr,887,0,887,0.0,1.0,1,0,3,1,TA,5,Typ,0,None,Attchd,RFn,1.0,288.0,TA,TA,Y,140,0,0,Non,12,2007,WD ,11.732060994886899,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,80.0,9600,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,293.0,1051.0,GasA,Gd,Y,SBrkr,1051,0,1051,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,RFn,2.0,504.0,TA,TA,Y,0,0,0,Non,7,2006,WD ,11.863582336583399,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
70,RL,69.0,4899,Pave,None,Reg,HLS,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,305.0,Unf,0.0,450.0,755.0,GasA,Ex,Y,SBrkr,755,755,1510,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,216.0,TA,TA,Y,0,0,164,Non,6,2006,WD ,11.911701584927597,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
90,RL,87.0,9246,Pave,None,IR,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,Gable,CompShg,Plywood,Plywood,HasMasVnr,564.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1656.0,1656.0,GasA,TA,Y,SBrkr,1656,0,1656,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Detchd,Unf,2.0,506.0,TA,TA,Y,0,211,0,Non,11,2008,WD ,11.813030057420567,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
120,RL,0.0,4928,Pave,None,IR,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,120.0,Unf,0.0,958.0,1078.0,GasA,TA,Y,SBrkr,958,0,958,0.0,0.0,2,0,2,1,TA,5,Typ,1,TA,Attchd,RFn,2.0,440.0,TA,TA,Y,0,205,0,Non,2,2007,WD ,11.759785542901755,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,0.0,12692,Pave,None,IR,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,1969.0,3200.0,GasA,Ex,Y,SBrkr,3228,0,3228,1.0,0.0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,RFn,2.0,546.0,TA,TA,Y,264,75,291,Non,5,2007,WD ,12.971540487669746,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,84.0,7476,Pave,None,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,812.0,Unf,0.0,228.0,1040.0,GasA,TA,Y,SBrkr,1040,0,1040,1.0,0.0,1,1,3,1,TA,5,Typ,0,None,Detchd,Fin,2.0,686.0,TA,TA,Y,188,0,0,Non,6,2007,WD ,11.884489021402711,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RL,53.0,5362,Pave,None,Reg,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,661.0,661.0,GasA,Ex,Y,SBrkr,661,589,1250,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2.0,552.0,TA,TA,Y,242,0,81,Non,11,2007,WD ,11.842229212112828,Blt/Remod<10 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
80,RL,78.0,12090,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,Hip,CompShg,VinylSd,VinylSd,HasMasVnr,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,1140,728,1868,0.0,0.0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,477.0,TA,TA,Y,268,112,0,Non,1,2007,WD ,12.089538829274222,Blt/Remod<10 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
60,RL,96.0,12539,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,10,5,2005,Hip,CompShg,CemntBd,CmentBd,HasMasVnr,468.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1082.0,Unf,0.0,538.0,1620.0,GasA,Ex,Y,SBrkr,1632,1158,2790,1.0,0.0,2,1,4,1,Ex,10,Typ,1,Ex,BuiltIn,Fin,4.0,1150.0,TA,TA,Y,30,200,0,Non,6,2008,WD ,13.038981768465277,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,HasScreenPorch
75,RL,0.0,11888,Pave,Pave,IR,Bnk,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,844.0,844.0,GasA,Gd,N,Fuse,1445,689,2134,0.0,0.0,2,0,5,1,Gd,10,Typ,0,None,Detchd,Unf,2.0,441.0,TA,TA,Y,0,60,268,Non,7,2009,WD ,12.27606501735021,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
190,RH,0.0,7082,Pave,None,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Gd,Y,SBrkr,948,980,1928,0.0,0.0,2,0,5,2,TA,10,Typ,0,None,None,None,0.0,0.0,None,None,N,0,0,228,Non,7,2006,WD ,11.982929094215963,Blt/Remod 10-20 yrs,Finished,None,No3SeasonPorch,NoScreenPorch
60,RL,0.0,8755,Pave,None,IR,Lvl,FR,Gtl,Gilbert,RR,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,298.0,Gd,TA,PConc,Gd,TA,No,ALQ,772.0,Unf,0.0,220.0,992.0,GasA,Ex,Y,SBrkr,1022,1038,2060,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,BuiltIn,RFn,2.0,390.0,TA,TA,Y,0,0,0,GdPrv,6,2009,WD ,12.273731294003989,Blt/Remod 10-20 yrs,Finished,Before 2000,Has3SeasonPorch,NoScreenPorch
50,RM,68.0,4080,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Gd,Y,SBrkr,861,517,1378,0.0,0.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,Unf,1.0,162.0,Fa,Fa,P,54,0,40,Non,6,2009,WD ,11.766792188927278,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
190,RL,0.0,32463,Pave,None,Reg,Low,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,Gable,CompShg,MetalSd,MetalSd,HasMasVnr,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,Ex,Y,SBrkr,1622,0,1622,1.0,0.0,1,0,3,1,TA,7,Typ,1,TA,2Types,Fin,4.0,1356.0,TA,TA,Y,439,0,0,Non,3,2007,WD ,12.031719258385396,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,FV,112.0,12217,Pave,None,IR,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,Hip,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,745.0,Unf,0.0,210.0,955.0,GasA,Ex,Y,SBrkr,955,925,1880,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3.0,880.0,TA,TA,Y,168,127,0,Non,12,2007,New,12.644369511065932,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
120,RL,0.0,3696,Pave,None,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1088,0,1088,0.0,0.0,1,1,2,1,Gd,5,Typ,0,None,Attchd,RFn,2.0,461.0,TA,TA,Y,0,74,137,Non,10,2007,WD ,12.043553716032399,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,70.0,7560,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369.0,Unf,0.0,671.0,1040.0,GasA,TA,Y,Fuse,1040,0,1040,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,RFn,1.0,286.0,TA,TA,Y,140,0,252,GdWo,7,2006,WD ,11.803353763090035,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
70,RL,55.0,10592,Pave,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,602.0,602.0,GasA,TA,Y,SBrkr,900,602,1502,0.0,0.0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,Unf,1.0,180.0,TA,TA,Y,96,0,112,Non,8,2007,WD ,12.013700752882718,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
160,RM,21.0,1680,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,Gable,CompShg,HdBoard,HdBoard,HasMasVnr,604.0,TA,TA,CBlock,TA,TA,No,ALQ,358.0,Unf,0.0,125.0,483.0,GasA,TA,Y,SBrkr,483,504,987,0.0,0.0,1,1,2,1,TA,5,Typ,0,None,Detchd,Unf,1.0,264.0,TA,TA,Y,0,0,0,Non,8,2008,WD ,11.401993904262946,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
